gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3465921691	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105411806	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.783351	-135.168789	4.0						2022-01-22T11:56:00	22	1	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	105411806		sydcannings	2022-01-23T04:18:41	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:05:06.738Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3457125753	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/103219109	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.774597	-135.14595	4.0						2021-12-17T16:05:35	17	12	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	103219109		Cameron Eckert	2021-12-17T23:09:52	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:04:48.582Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3456748303	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104488482	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.849617	-135.799775	5.0						2021-09-22T18:42:00	22	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	104488482		rsealy	2022-01-06T23:15:33	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:05:01.101Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3456397004	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104744130	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.734736	-135.072649	8.0						2021-12-07T11:55:00	7	12	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	104744130		rsealy	2022-01-11T04:32:46	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:23:15.022Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3455973408	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/105016343	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.712297	-135.083825							2022-01-14T19:05:30	14	1	2022	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	105016343		Joseph Petch	2022-01-16T05:09:00	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:23:22.625Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3455672569	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104856622	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.735051	-135.044437	33051.0						2021-10-09T14:24:00	9	10	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	104856622		Techno Blueberry	2022-01-13T08:33:11	CC_BY_4_0	Techno Blueberry	Techno Blueberry			2023-03-29T14:23:18.971Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3416142329	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/100625966	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.737288	-135.089828	4.0						2021-11-08T10:33:14	8	11	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	100625966		Cameron Eckert	2021-11-08T21:08:23	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:04:30.706Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3415806480	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/70146460	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.716322	-135.048794	28.0						2021-02-25T08:30:29	25	2	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	70146460		Joseph Petch	2021-02-25T15:47:32	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:00:57.781Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3415634192	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/101679631	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.69966	-135.036046	56.0						2021-11-14T09:10:54	14	11	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	101679631		R. Whitfield	2021-11-22T02:58:27	CC_BY_NC_4_0	R. Whitfield	R. Whitfield			2023-03-29T14:04:40.632Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3407917861	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99854015	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.718813	-135.046217	168.0						2017-04-14T20:38:00	14	4	2017	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	99854015		Tracy	2021-10-31T07:06:17	CC_BY_NC_4_0	Tracy	Tracy			2023-03-29T14:04:28.059Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3399150925	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96620871	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	56.333624	-120.954624	4.0						2021-07-26T13:23:00	26	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	96620871		Erin Springinotic	2021-09-29T20:58:34	CC0_1_0	Erin Springinotic	Erin Springinotic			2023-03-29T14:22:26.666Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3398951950	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98251053	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.781635	-135.168799	2.0						2021-10-14T18:34:00	14	10	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	98251053		sydcannings	2021-10-15T02:02:50	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:04:17.941Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3398791047	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/99292063	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.71905	-135.043289							2021-10-24T18:13:36	24	10	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	99292063		Joseph Petch	2021-10-25T01:15:54	CC_BY_NC_4_0	Joseph Petch	Joseph Petch			2023-03-29T14:04:29.296Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3398679977	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/98256816	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	54.837801	-128.78415	247.0						2019-11-22T20:59:00	22	11	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	98256816		manlys	2021-10-15T04:07:01	CC_BY_NC_4_0	manlys	manlys			2023-03-29T14:04:19.993Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3388235550	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA	Whitehorse Rapids und Fischleiter		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	60.696072	-135.041138	250.0						2018-07-22T00:00:00	22	7	2018	5219243	5219243	HUMAN_OBSERVATION	naturgucker	naturgucker	1434997264				CC_BY_4_0		2026420958			2023-01-24T21:47:06.355Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3385216250	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/97166777	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766163	-135.13823	4.0						2021-10-04T10:03:52	4	10	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	97166777		Cameron Eckert	2021-10-04T18:28:23	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:22:55.309Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3385018049	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95977949	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766025	-135.138047	22.0						2021-09-24T08:58:22	24	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	95977949		Cameron Eckert	2021-09-24T16:38:37	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:03:51.562Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384804034	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94971807	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766075	-135.138244	20.0						2021-09-14T09:58:11	14	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	94971807		Cameron Eckert	2021-09-15T21:28:34	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:03:46.429Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384585529	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/97404087	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.724205	-135.067994	4.0						2021-10-06T17:26:47	6	10	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	97404087		Cameron Eckert	2021-10-07T00:35:40	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:22:47.827Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384448232	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95159659	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766183	-135.138533	9.0						2021-09-17T08:48:24	17	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	95159659		Cameron Eckert	2021-09-17T16:36:10	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:22:29.015Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384416970	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95975450	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	67.564311	-139.884731							2021-09-17T08:06:41	17	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	95975450		Denny Bohmer	2021-09-24T16:18:06	CC_BY_4_0	Denny Bohmer	Denny Bohmer			2023-03-29T14:22:46.488Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384386040	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96862435	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.067633	-139.420806	5.0						2021-07-19T07:19:00	19	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	96862435		rsealy	2021-10-02T05:28:06	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:22:41.920Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384379228	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96169837	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.71837	-135.045867	4.0						2021-09-25T15:53:40	25	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	96169837		Cameron Eckert	2021-09-26T01:12:32	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:03:52.279Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384290807	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95671238	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.648698	-135.018507							2021-09-19T17:54:00	19	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	95671238		johnmeikle	2021-09-21T16:58:13	CC_BY_NC_4_0	johnmeikle	johnmeikle			2023-03-29T14:22:20.474Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384234146	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96975884	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.731853	-135.06407							2021-10-02T16:53:00	2	10	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	96975884		sydcannings	2021-10-03T02:49:37	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:22:32.583Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384203049	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94972260	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.766167	-135.138322	4.0						2021-09-15T09:13:11	15	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	94972260		Cameron Eckert	2021-09-15T21:33:20	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:22:50.756Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3384067167	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/96045992	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.716788	-135.043914	11.0						2021-09-24T16:37:55	24	9	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	96045992		Cameron Eckert	2021-09-25T04:36:25	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:03:52.948Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3355300507	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/93225849	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.752316	-135.100335	83.0						2021-08-31T15:32:15	31	8	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	93225849		Hugues Bernasconi	2021-09-01T05:12:09	CC_BY_NC_4_0	yugomasuyama	yugomasuyama			2023-03-29T14:21:39.880Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3343951086	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/92535059	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.702622	-135.023942	5.0						2021-07-07T18:19:00	7	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	92535059		rsealy	2021-08-26T02:57:02	CC_BY_NC_4_0	rsealy	rsealy			2023-03-29T14:03:21.623Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3338103755	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/91714210	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.743337	-135.046739	4.0						2021-08-16T18:58:06	16	8	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	91714210		Cameron Eckert	2021-08-19T05:24:41	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:03:13.717Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3337816010	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90109466	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.06007	-139.432035	8220.0						2021-07-19T07:01:00	19	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	90109466		Cristina	2021-08-06T03:26:19	CC_BY_NC_4_0	Cristina	Cristina			2023-03-29T14:21:58.433Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3337485834	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/90357975	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	58.455177	-129.994867							2021-07-17T20:58:00	17	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	90357975		Cameron Eckert	2021-08-08T05:57:14	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:03:22.853Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3335397692	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/89222196	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	56.266445	-120.83732	8.0						2019-07-08T19:06:53	8	7	2019	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	89222196		sjjohnson	2021-07-30T18:30:19	CC_BY_NC_4_0	sjjohnson	sjjohnson			2023-03-29T14:21:46.587Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES
3335364973	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/89499941	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.180565	-128.940262							2021-07-28T18:06:00	28	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	89499941		sydcannings	2021-08-01T16:40:21	CC_BY_NC_4_0	sydcannings	sydcannings			2023-03-29T14:03:09.695Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3333211335	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/88901673	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	59.80759	-136.024758							2021-07-04T17:52:00	4	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	88901673		johnmeikle	2021-07-28T03:18:33	CC_BY_NC_4_0	johnmeikle	johnmeikle			2023-03-29T14:21:47.221Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3330708021	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87639708	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	60.137161	-129.579392	4.0						2021-07-17T19:02:16	17	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	87639708		Cameron Eckert	2021-07-18T23:33:06	CC_BY_NC_4_0	Cameron Eckert	Cameron Eckert			2023-03-29T14:03:00.581Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3330616363	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87952557	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	54.222769	-125.761814							2021-07-21T04:29:40	21	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	87952557		Max Miner	2021-07-21T04:31:24	CC_BY_NC_4_0	Max Miner	Max Miner			2023-03-29T14:21:51.300Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3330499702	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/87310010	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes vulpes		SPECIES	Vulpes vulpes (Linnaeus, 1758)	Vulpes vulpes		CA		Yukon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	64.069778	-139.422425	6.0						2021-07-16T13:00:00	16	7	2021	5219243	5219243	HUMAN_OBSERVATION	iNaturalist	Observations	87310010		hanshier	2021-07-16T20:01:28	CC_BY_NC_4_0	hanshier	hanshier			2023-03-29T14:02:57.678Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
